0.014000 	 20.375177 	 17.417673 
0.014100 	 20.380453 	 17.400920 
0.014200 	 20.385765 	 17.384191 
0.014300 	 20.391112 	 17.367488 
0.014400 	 20.396495 	 17.350811 
0.014500 	 20.401913 	 17.334158 
0.014600 	 20.407367 	 17.317531 
0.014700 	 20.412856 	 17.300930 
0.014800 	 20.418380 	 17.284354 
0.014900 	 20.423940 	 17.267803 
0.015000 	 20.429535 	 17.251278 
0.015100 	 20.435165 	 17.234779 
0.015200 	 20.440830 	 17.218304 
0.015300 	 20.446531 	 17.201856 
0.015400 	 20.452267 	 17.185433 
0.015500 	 20.458038 	 17.169035 
0.015600 	 20.463844 	 17.152663 
0.015700 	 20.469685 	 17.136317 
0.015800 	 20.475562 	 17.119996 
0.015900 	 20.481474 	 17.103701 
0.016000 	 20.487420 	 17.087431 
0.016100 	 20.493402 	 17.071187 
0.016200 	 20.499419 	 17.054969 
0.016300 	 20.505470 	 17.038777 
0.016400 	 20.511557 	 17.022610 
0.016500 	 20.517679 	 17.006469 
0.016600 	 20.523835 	 16.990354 
0.016700 	 20.530027 	 16.974264 
0.016800 	 20.536253 	 16.958200 
0.016900 	 20.542514 	 16.942162 
0.017000 	 20.548810 	 16.926150 
0.017100 	 20.555141 	 16.910163 
0.017200 	 20.561507 	 16.894203 
0.017300 	 20.567908 	 16.878268 
0.017400 	 20.574343 	 16.862359 
0.017500 	 20.580813 	 16.846476 
0.017600 	 20.587317 	 16.830618 
0.017700 	 20.593857 	 16.814787 
0.017800 	 20.600431 	 16.798982 
0.017900 	 20.607039 	 16.783202 
0.018000 	 20.613683 	 16.767449 
0.018100 	 20.620361 	 16.751721 
0.018200 	 20.627073 	 16.736019 
0.018300 	 20.633820 	 16.720344 
0.018400 	 20.640602 	 16.704694 
0.018500 	 20.647418 	 16.689070 
0.018600 	 20.654268 	 16.673472 
0.018700 	 20.661153 	 16.657901 
0.018800 	 20.668073 	 16.642355 
0.018900 	 20.675027 	 16.626835 
0.019000 	 20.682015 	 16.611342 
0.019100 	 20.689038 	 16.595874 
0.019200 	 20.696095 	 16.580433 
0.019300 	 20.703187 	 16.565017 
0.019400 	 20.710312 	 16.549628 
0.019500 	 20.717472 	 16.534265 
0.019600 	 20.724667 	 16.518928 
0.019700 	 20.731896 	 16.503617 
0.019800 	 20.739159 	 16.488332 
0.019900 	 20.746456 	 16.473073 
